,x,y,z,qx,qy,qz,qw,Bu,Bv,Bw,Bp,Bq,Br,Bdu,Bdv,Bdw,Bdp,Bdq,Bdr,Ux,Uy,Uz,Vx,Vy,Vz,pwm1,pwm2,pwm3,pwm4,pwm5,pwm6,pwm7,pwm8,u_pwm1,u_pwm2,u_pwm3,u_pwm4,u_pwm5,u_pwm6,u_pwm7,u_pwm8,pwm_virtual1,pwm_virtual2,pwm_virtual3,pwm_virtual4,pwm_virtual5,pwm_virtual6,pwm_virtual7,pwm_virtual8,u_pwm_virt1,u_pwm_virt2,u_pwm_virt3,u_pwm_virt4,u_pwm_virt5,u_pwm_virt6,u_pwm_virt7,u_pwm_virt8,thrust1,thrust2,thrust3,thrust4,thrust5,thrust6,thrust7,thrust8,Fx,Fy,Fz,Tx,Ty,Tz
0,-1.086037039756775,-9.913673400878906,-2.3490822315216064,-0.0022286165866042,0.0017544840200591,-0.9378770828456215,0.3469560959644902,0.03097645457771799,0.0562463828219048,0.5979865179881741,-0.011683609248316854,-0.195483944741444,0.023355725007957046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40405976390643394,-2.510993278490655e-18,5.829047190645006e-18,0.0,1500.0,1500.0,1500.0,1500.0,1738.0,1262.0,1262.0,1738.0,0.0,0.0,0.0,0.0,0.595,-0.595,-0.595,0.595,1500.0,1500.0,1500.0,1500.0,1262.0,1262.0,1262.0,1262.0,0.0,0.0,0.0,0.0,-0.595,-0.595,-0.595,-0.595,0.0,0.0,0.0,0.0,-17.192362518982,-17.192362518982,-17.192362518982,-17.192362518982,0.0,0.0,68.769450075928,-9.316482864217735e-17,1.1904982546892206e-16,0.0
1,-1.0840829610824585,-9.91680908203125,-2.292141914367676,-0.0113994522949375,-0.0014158838930642,-0.9374334211055856,0.3479750404187847,0.03371710605083024,0.05235064868966759,0.5467478442181535,-0.00464708784257388,-0.18354783158054053,0.007292661494182743,0.002740651473112251,-0.003895734132237212,-0.05123867377002067,0.007036521405742974,0.011936113160903483,-0.016063063513774303,0.0,0.0,0.12336106634142095,2.3474718946383302e-18,1.2505186069014597e-18,0.0,1500.0,1500.0,1500.0,1500.0,1612.0,1388.0,1388.0,1612.0,0.0,0.0,0.0,0.0,0.28,-0.28,-0.28,0.28,1500.0,1500.0,1500.0,1500.0,1388.0,1388.0,1388.0,1388.0,0.0,0.0,0.0,0.0,-0.28,-0.28,-0.28,-0.28,0.0,0.0,0.0,0.0,-5.248897224424,-5.248897224424,-5.248897224424,-5.248897224424,0.0,0.0,20.995588897696,8.709773087794481e-17,2.554002687372048e-17,0.0
2,-1.0826133489608765,-9.919907569885254,-2.2395503520965576,-0.0192787195884073,-0.005017748960929,-0.9373694213925436,0.3477667623632318,0.03448631058840843,0.045471437154027045,0.4718111963688886,7.453178293092785e-05,-0.14929981220968333,-0.014383807280975361,0.0007692045375781928,-0.006879211535640542,-0.0749366478492649,0.0047216196255048075,0.0342480193708572,-0.021676468775158105,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-1.0820835828781128,-9.920517921447754,-2.1961960792541504,-0.0249638993566466,-0.0075286780540567,-0.9378477010921636,0.3460661964015175,0.03247587114079664,0.03616041389331216,0.39048586689755777,0.0018572873099108296,-0.09413752318832637,-0.03723795044322485,-0.0020104394476117907,-0.009311023260714882,-0.08132532947133081,0.0017827555269799018,0.05516228902135696,-0.022854143162249492,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-1.083117127418518,-9.916714668273926,-2.1485159397125244,-0.0273983534235134,-0.0085203151348547,-0.9386930185690838,0.3435580756572962,0.027877840785729788,0.026178268238263407,0.3227374544810487,0.000967644965079583,-0.02925096156753202,-0.05437201716207511,-0.004598030355066854,-0.009982145655048756,-0.06774841241650909,-0.0008896423448312466,0.06488656162079434,-0.01713406671885026,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-1.08610999584198,-9.91446590423584,-2.1255581378936768,-0.0268613295959458,-0.0083997782376569,-0.9398112591245936,0.3405329791966445,0.022187465589593554,0.01747621974826327,0.2811720036933828,-0.000444728140008346,0.029034450796924065,-0.06094281096636327,-0.005690375196136233,-0.008702048490000138,-0.04156545078766588,-0.001412373105087929,0.058285412364456085,-0.006570793804288155,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-1.089798092842102,-9.91188621520996,-2.0969254970550537,-0.0242248234079434,-0.0076596989361773,-0.9410206870382524,0.3373937662570499,0.017281343534888312,0.01044087576471232,0.2633829439508437,0.0005707104244698823,0.06891384684682483,-0.04253912110646966,-0.004906122054705243,-0.0070353439835509485,-0.01778905974253908,0.0010154385644782283,0.03987939604990077,0.01840368985989361,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-1.0936946868896484,-9.90770435333252,-2.058610200881958,-0.0204631557898501,-0.006637028782017,-0.9422472208264052,0.3342265458472474,0.014806475550352645,0.005996248693015042,0.2526285913295961,0.0022934006271401893,0.08470844125409702,-0.09499329508799366,-0.002474867984535667,-0.004444627071697278,-0.010754352621247631,0.001722690202670307,0.015794594407272183,-0.052454173981524,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-1.0949108600616455,-9.906468391418455,-2.040776014328003,-0.0160495238629086,-0.0052789114825426,-0.943400663398528,0.331224597783061,0.0079599360212993,-0.0035416426473344293,0.23804273578840227,0.002103536546070988,0.09163667056700239,-0.09807709657675934,-0.006846539529053345,-0.00953789134034947,-0.01458585554119382,-0.00018986408106920136,0.006928229312905376,-0.003083801488765678,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-1.097262978553772,-9.905921936035156,-2.0132863521575928,-0.0116479896733775,-0.0040313189334767,-0.944380185068938,0.3286246169315133,0.0060984392572644795,-0.0025500200732161676,0.22627421716270552,0.00926344827300418,0.10212150324507512,0.003959440251263074,-0.0018614967640348205,0.0009916225741182618,-0.01176851862569675,0.007159911726933192,0.010484832678072722,0.10203653682802241,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
